"","fromgene","togene"
"1364","3448","53832"
"1365","3448","53833"
"1366","3448","5618"
"1367","3448","58985"
"1368","3448","64109"
"1369","3448","9180"
"1370","3448","9466"
"1371","3449","116379"
"1372","3449","1271"
"1373","3449","1438"
"1374","3449","1439"
"1375","3449","1441"
"1376","3449","149233"
"1377","3449","163702"
"1378","3449","1956"
"1379","3449","2057"
"1380","3449","2690"
"1381","3449","3454"
"1382","3449","3455"
"1383","3449","3459"
"1384","3449","3460"
"1385","3449","3559"
"1386","3449","3560"
"1387","3449","3561"
"1388","3449","3563"
"1389","3449","3566"
"1390","3449","3568"
"1391","3449","3570"
"1392","3449","3572"
"1393","3449","3575"
"1394","3449","3581"
"1395","3449","3587"
"1396","3449","3588"
"1397","3449","3590"
"1398","3449","3594"
"1399","3449","3595"
"1400","3449","3597"
"1401","3449","3598"
"1402","3449","3601"
"1403","3449","3953"
"1404","3449","3977"
"1405","3449","4352"
"1406","3449","50615"
"1407","3449","5156"
"1408","3449","5159"
"1409","3449","53832"
"1410","3449","53833"
"1411","3449","5618"
"1412","3449","58985"
"1413","3449","64109"
"1414","3449","9180"
"1415","3449","9466"
"1416","3451","116379"
"1417","3451","1271"
"1418","3451","1438"
"1419","3451","1439"
"1420","3451","1441"
"1421","3451","149233"
"1422","3451","163702"
"1423","3451","1956"
"1424","3451","2057"
"1425","3451","2690"
"1426","3451","3454"
"1427","3451","3455"
"1428","3451","3459"
"1429","3451","3460"
"1430","3451","3559"
"1431","3451","3560"
"1432","3451","3561"
"1433","3451","3563"
"1434","3451","3566"
"1435","3451","3568"
"1436","3451","3570"
"1437","3451","3572"
"1438","3451","3575"
"1439","3451","3581"
"1440","3451","3587"
"1441","3451","3588"
"1442","3451","3590"
"1443","3451","3594"
"1444","3451","3595"
"1445","3451","3597"
"1446","3451","3598"
"1447","3451","3601"
"1448","3451","3953"
"1449","3451","3977"
"1450","3451","4352"
"1451","3451","50615"
"1452","3451","5156"
"1453","3451","5159"
"1454","3451","53832"
"1455","3451","53833"
"1456","3451","5618"
"1457","3451","58985"
"1458","3451","64109"
"1459","3451","9180"
"1460","3451","9466"
"1461","3452","116379"
"1462","3452","1271"
"1463","3452","1438"
"1464","3452","1439"
"1465","3452","1441"
"1466","3452","149233"
"1467","3452","163702"
"1468","3452","1956"
"1469","3452","2057"
"1470","3452","2690"
"1471","3452","3454"
"1472","3452","3455"
"1473","3452","3459"
"1474","3452","3460"
"1475","3452","3559"
"1476","3452","3560"
"1477","3452","3561"
"1478","3452","3563"
"1479","3452","3566"
"1480","3452","3568"
"1481","3452","3570"
"1482","3452","3572"
"1483","3452","3575"
"1484","3452","3581"
"1485","3452","3587"
"1486","3452","3588"
"1487","3452","3590"
"1488","3452","3594"
"1489","3452","3595"
"1490","3452","3597"
"1491","3452","3598"
"1492","3452","3601"
"1493","3452","3953"
"1494","3452","3977"
"1495","3452","4352"
"1496","3452","50615"
"1497","3452","5156"
"1498","3452","5159"
"1499","3452","53832"
"1500","3452","53833"
"1501","3452","5618"
"1502","3452","58985"
"1503","3452","64109"
"1504","3452","9180"
"1505","3452","9466"
"1506","3456","116379"
"1507","3456","1271"
"1508","3456","1438"
"1509","3456","1439"
"1510","3456","1441"
"1511","3456","149233"
"1512","3456","163702"
"1513","3456","1956"
"1514","3456","2057"
"1515","3456","2690"
"1516","3456","3454"
"1517","3456","3455"
"1518","3456","3459"
"1519","3456","3460"
"1520","3456","3559"
"1521","3456","3560"
"1522","3456","3561"
"1523","3456","3563"
"1524","3456","3566"
"1525","3456","3568"
"1526","3456","3570"
"1527","3456","3572"
"1528","3456","3575"
"1529","3456","3581"
"1530","3456","3587"
"1531","3456","3588"
"1532","3456","3590"
"1533","3456","3594"
"1534","3456","3595"
"1535","3456","3597"
"1536","3456","3598"
"1537","3456","3601"
"1538","3456","3953"
"1539","3456","3977"
"1540","3456","4352"
"1541","3456","50615"
"1542","3456","5156"
"1543","3456","5159"
"1544","3456","53832"
"1545","3456","53833"
"1546","3456","5618"
"1547","3456","58985"
"1548","3456","64109"
"1549","3456","9180"
"1550","3456","9466"
"1551","3458","116379"
"1552","3458","1271"
"1553","3458","1438"
"1554","3458","1439"
"1555","3458","1441"
"1556","3458","149233"
"1557","3458","163702"
"1558","3458","1956"
"1559","3458","2057"
"1560","3458","2690"
"1561","3458","3454"
"1562","3458","3455"
"1563","3458","3459"
"1564","3458","3460"
"1565","3458","3559"
"1566","3458","3560"
"1567","3458","3561"
"1568","3458","3563"
"1569","3458","3566"
"1570","3458","3568"
"1571","3458","3570"
"1572","3458","3572"
"1573","3458","3575"
"1574","3458","3581"
"1575","3458","3587"
"1576","3458","3588"
"1577","3458","3590"
"1578","3458","3594"
"1579","3458","3595"
"1580","3458","3597"
"1581","3458","3598"
"1582","3458","3601"
"1583","3458","3953"
"1584","3458","3977"
"1585","3458","4352"
"1586","3458","50615"
"1587","3458","5156"
"1588","3458","5159"
"1589","3458","53832"
"1590","3458","53833"
"1591","3458","5618"
"1592","3458","58985"
"1593","3458","64109"
"1594","3458","9180"
"1595","3458","9466"
"1596","3467","116379"
"1597","3467","1271"
"1598","3467","1438"
"1599","3467","1439"
"1600","3467","1441"
"1601","3467","149233"
"1602","3467","163702"
"1603","3467","1956"
"1604","3467","2057"
"1605","3467","2690"
"1606","3467","3454"
"1607","3467","3455"
"1608","3467","3459"
"1609","3467","3460"
"1610","3467","3559"
"1611","3467","3560"
"1612","3467","3561"
"1613","3467","3563"
"1614","3467","3566"
"1615","3467","3568"
"1616","3467","3570"
"1617","3467","3572"
"1618","3467","3575"
"1619","3467","3581"
"1620","3467","3587"
"1621","3467","3588"
"1622","3467","3590"
"1623","3467","3594"
"1624","3467","3595"
"1625","3467","3597"
"1626","3467","3598"
"1627","3467","3601"
"1628","3467","3953"
"1629","3467","3977"
"1630","3467","4352"
"1631","3467","50615"
"1632","3467","5156"
"1633","3467","5159"
"1634","3467","53832"
"1635","3467","53833"
"1636","3467","5618"
"1637","3467","58985"
"1638","3467","64109"
"1639","3467","9180"
"1640","3467","9466"
"1641","3558","116379"
"1642","3558","1271"
"1643","3558","1438"
"1644","3558","1439"
"1645","3558","1441"
"1646","3558","149233"
"1647","3558","163702"
"1648","3558","1956"
"1649","3558","2057"
"1650","3558","2690"
"1651","3558","3454"
"1652","3558","3455"
"1653","3558","3459"
"1654","3558","3460"
"1655","3558","3559"
"1656","3558","3560"
"1657","3558","3561"
"1658","3558","3563"
"1659","3558","3566"
"1660","3558","3568"
"1661","3558","3570"
"1662","3558","3572"
"1663","3558","3575"
"1664","3558","3581"
"1665","3558","3587"
"1666","3558","3588"
"1667","3558","3590"
"1668","3558","3594"
"1669","3558","3595"
"1670","3558","3597"
"1671","3558","3598"
"1672","3558","3601"
"1673","3558","3953"
"1674","3558","3977"
"1675","3558","4352"
"1676","3558","50615"
"1677","3558","5156"
"1678","3558","5159"
"1679","3558","53832"
"1680","3558","53833"
"1681","3558","5618"
"1682","3558","58985"
"1683","3558","64109"
"1684","3558","9180"
"1685","3558","9466"
"1686","3562","116379"
"1687","3562","1271"
"1688","3562","1438"
"1689","3562","1439"
"1690","3562","1441"
"1691","3562","149233"
"1692","3562","163702"
"1693","3562","1956"
"1694","3562","2057"
"1695","3562","2690"
"1696","3562","3454"
"1697","3562","3455"
"1698","3562","3459"
"1699","3562","3460"
"1700","3562","3559"
"1701","3562","3560"
"1702","3562","3561"
"1703","3562","3563"
"1704","3562","3566"
"1705","3562","3568"
"1706","3562","3570"
"1707","3562","3572"
"1708","3562","3575"
"1709","3562","3581"
"1710","3562","3587"
"1711","3562","3588"
"1712","3562","3590"
"1713","3562","3594"
"1714","3562","3595"
"1715","3562","3597"
"1716","3562","3598"
"1717","3562","3601"
"1718","3562","3953"
"1719","3562","3977"
"1720","3562","4352"
"1721","3562","50615"
"1722","3562","5156"
"1723","3562","5159"
"1724","3562","53832"
"1725","3562","53833"
"1726","3562","5618"
"1727","3562","58985"
"1728","3562","64109"
"1729","3562","9180"
"1730","3562","9466"
"1731","3565","116379"
"1732","3565","1271"
"1733","3565","1438"
"1734","3565","1439"
"1735","3565","1441"
"1736","3565","149233"
"1737","3565","163702"
"1738","3565","1956"
"1739","3565","2057"
"1740","3565","2690"
"1741","3565","3454"
"1742","3565","3455"
"1743","3565","3459"
"1744","3565","3460"
"1745","3565","3559"
"1746","3565","3560"
"1747","3565","3561"
"1748","3565","3563"
"1749","3565","3566"
"1750","3565","3568"
"1751","3565","3570"
"1752","3565","3572"
"1753","3565","3575"
"1754","3565","3581"
"1755","3565","3587"
"1756","3565","3588"
"1757","3565","3590"
"1758","3565","3594"
"1759","3565","3595"
"1760","3565","3597"
"1761","3565","3598"
"1762","3565","3601"
"1763","3565","3953"
"1764","3565","3977"
"1765","3565","4352"
"1766","3565","50615"
"1767","3565","5156"
"1768","3565","5159"
"1769","3565","53832"
"1770","3565","53833"
"1771","3565","5618"
"1772","3565","58985"
"1773","3565","64109"
"1774","3565","9180"
"1775","3565","9466"
"1776","3567","116379"
"1777","3567","1271"
"1778","3567","1438"
"1779","3567","1439"
"1780","3567","1441"
"1781","3567","149233"
"1782","3567","163702"
"1783","3567","1956"
"1784","3567","2057"
"1785","3567","2690"
"1786","3567","3454"
"1787","3567","3455"
"1788","3567","3459"
"1789","3567","3460"
"1790","3567","3559"
"1791","3567","3560"
"1792","3567","3561"
"1793","3567","3563"
"1794","3567","3566"
"1795","3567","3568"
"1796","3567","3570"
"1797","3567","3572"
"1798","3567","3575"
"1799","3567","3581"
"1800","3567","3587"
"1801","3567","3588"
"1802","3567","3590"
"1803","3567","3594"
"1804","3567","3595"
"1805","3567","3597"
"1806","3567","3598"
"1807","3567","3601"
"1808","3567","3953"
"1809","3567","3977"
"1810","3567","4352"
"1811","3567","50615"
"1812","3567","5156"
"1813","3567","5159"
"1814","3567","53832"
"1815","3567","53833"
"1816","3567","5618"
"1817","3567","58985"
"1818","3567","64109"
"1819","3567","9180"
"1820","3567","9466"
"1821","3569","116379"
"1822","3569","1271"
"1823","3569","1438"
"1824","3569","1439"
"1825","3569","1441"
"1826","3569","149233"
"1827","3569","163702"
"1828","3569","1956"
"1829","3569","2057"
"1830","3569","2690"
"1831","3569","3454"
"1832","3569","3455"
"1833","3569","3459"
"1834","3569","3460"
"1835","3569","3559"
"1836","3569","3560"
"1837","3569","3561"
"1838","3569","3563"
"1839","3569","3566"
"1840","3569","3568"
"1841","3569","3570"
"1842","3569","3572"
"1843","3569","3575"
"1844","3569","3581"
"1845","3569","3587"
"1846","3569","3588"
"1847","3569","3590"
"1848","3569","3594"
"1849","3569","3595"
"1850","3569","3597"
"1851","3569","3598"
"1852","3569","3601"
"1853","3569","3953"
"1854","3569","3977"
"1855","3569","4352"
"1856","3569","50615"
"1857","3569","5156"
"1858","3569","5159"
"1859","3569","53832"
"1860","3569","53833"
"1861","3569","5618"
"1862","3569","58985"
"1863","3569","64109"
"1864","3569","9180"
"1865","3569","9466"
"1866","3574","116379"
"1867","3574","1271"
"1868","3574","1438"
"1869","3574","1439"
"1870","3574","1441"
"1871","3574","149233"
"1872","3574","163702"
"1873","3574","1956"
"1874","3574","2057"
"1875","3574","2690"
"1876","3574","3454"
"1877","3574","3455"
"1878","3574","3459"
"1879","3574","3460"
"1880","3574","3559"
"1881","3574","3560"
"1882","3574","3561"
"1883","3574","3563"
"1884","3574","3566"
"1885","3574","3568"
"1886","3574","3570"
"1887","3574","3572"
"1888","3574","3575"
"1889","3574","3581"
"1890","3574","3587"
"1891","3574","3588"
"1892","3574","3590"
"1893","3574","3594"
"1894","3574","3595"
"1895","3574","3597"
"1896","3574","3598"
"1897","3574","3601"
"1898","3574","3953"
"1899","3574","3977"
"1900","3574","4352"
"1901","3574","50615"
"1902","3574","5156"
"1903","3574","5159"
"1904","3574","53832"
"1905","3574","53833"
"1906","3574","5618"
"1907","3574","58985"
"1908","3574","64109"
"1909","3574","9180"
"1910","3574","9466"
"1911","3578","116379"
"1912","3578","1271"
"1913","3578","1438"
"1914","3578","1439"
"1915","3578","1441"
"1916","3578","149233"
"1917","3578","163702"
"1918","3578","1956"
"1919","3578","2057"
"1920","3578","2690"
"1921","3578","3454"
"1922","3578","3455"
"1923","3578","3459"
"1924","3578","3460"
"1925","3578","3559"
"1926","3578","3560"
"1927","3578","3561"
"1928","3578","3563"
"1929","3578","3566"
"1930","3578","3568"
"1931","3578","3570"
"1932","3578","3572"
"1933","3578","3575"
"1934","3578","3581"
"1935","3578","3587"
"1936","3578","3588"
"1937","3578","3590"
"1938","3578","3594"
"1939","3578","3595"
"1940","3578","3597"
"1941","3578","3598"
"1942","3578","3601"
"1943","3578","3953"
"1944","3578","3977"
"1945","3578","4352"
"1946","3578","50615"
"1947","3578","5156"
"1948","3578","5159"
"1949","3578","53832"
"1950","3578","53833"
"1951","3578","5618"
"1952","3578","58985"
"1953","3578","64109"
"1954","3578","9180"
"1955","3578","9466"
"1956","3586","116379"
"1957","3586","1271"
"1958","3586","1438"
"1959","3586","1439"
"1960","3586","1441"
"1961","3586","149233"
"1962","3586","163702"
"1963","3586","1956"
"1964","3586","2057"
"1965","3586","2690"
"1966","3586","3454"
"1967","3586","3455"
"1968","3586","3459"
"1969","3586","3460"
"1970","3586","3559"
"1971","3586","3560"
"1972","3586","3561"
"1973","3586","3563"
"1974","3586","3566"
"1975","3586","3568"
"1976","3586","3570"
"1977","3586","3572"
"1978","3586","3575"
"1979","3586","3581"
"1980","3586","3587"
"1981","3586","3588"
"1982","3586","3590"
"1983","3586","3594"
"1984","3586","3595"
"1985","3586","3597"
"1986","3586","3598"
"1987","3586","3601"
"1988","3586","3953"
"1989","3586","3977"
"1990","3586","4352"
"1991","3586","50615"
"1992","3586","5156"
"1993","3586","5159"
"1994","3586","53832"
"1995","3586","53833"
"1996","3586","5618"
"1997","3586","58985"
"1998","3586","64109"
"1999","3586","9180"
"2000","3586","9466"
"2001","3589","116379"
"2002","3589","1271"
"2003","3589","1438"
"2004","3589","1439"
"2005","3589","1441"
"2006","3589","149233"
"2007","3589","163702"
"2008","3589","1956"
"2009","3589","2057"
"2010","3589","2690"
"2011","3589","3454"
"2012","3589","3455"
"2013","3589","3459"
"2014","3589","3460"
"2015","3589","3559"
"2016","3589","3560"
"2017","3589","3561"
"2018","3589","3563"
"2019","3589","3566"
"2020","3589","3568"
"2021","3589","3570"
"2022","3589","3572"
"2023","3589","3575"
"2024","3589","3581"
"2025","3589","3587"
"2026","3589","3588"
"2027","3589","3590"
"2028","3589","3594"
"2029","3589","3595"
"2030","3589","3597"
"2031","3589","3598"
"2032","3589","3601"
"2033","3589","3953"
"2034","3589","3977"
"2035","3589","4352"
"2036","3589","50615"
"2037","3589","5156"
"2038","3589","5159"
"2039","3589","53832"
"2040","3589","53833"
"2041","3589","5618"
"2042","3589","58985"
"2043","3589","64109"
"2044","3589","9180"
"2045","3589","9466"
"2046","3592","116379"
"2047","3592","1271"
"2048","3592","1438"
"2049","3592","1439"
"2050","3592","1441"
"2051","3592","149233"
"2052","3592","163702"
"2053","3592","1956"
"2054","3592","2057"
"2055","3592","2690"
"2056","3592","3454"
